"AGE","LOCATION","MEASURE","DEFINITION","METHODO","TIME_FORMAT","UNIT","POWERCODE","obsTime","obsValue","OBS_STATUS","AGE_label"
"TOT","SVN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.247,NA,"Total population"
"TOT","SVN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.246,NA,"Total population"
"TOT","SVN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.245,NA,"Total population"
"TOT","SVN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.251,NA,"Total population"
"TOT","SVN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2013",0.255,NA,"Total population"
"TOT","JPN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.33,NA,"Total population"
"TOT","LVA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.363,NA,"Total population"
"TOT","LVA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2005",0.392,NA,"Total population"
"TOT","LVA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.351,NA,"Total population"
"TOT","LVA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.374,NA,"Total population"
"TOT","LVA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.373,NA,"Total population"
"TOT","LVA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.354,NA,"Total population"
"TOT","LVA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.347,NA,"Total population"
"TOT","LVA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.352,NA,"Total population"
"TOT","LVA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.347,NA,"Total population"
"TOT","LVA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.351,NA,"Total population"
"TOT","LVA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.35,NA,"Total population"
"TOT","JPN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.336,NA,"Total population"
"TOT","LTU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.35,NA,"Total population"
"TOT","CHL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.48,NA,"Total population"
"TOT","CHL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.471,NA,"Total population"
"TOT","CHL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.465,NA,"Total population"
"TOT","CHL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2015",0.454,NA,"Total population"
"TOT","LTU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.35,NA,"Total population"
"TOT","LTU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2005",0.352,NA,"Total population"
"TOT","LTU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.329,NA,"Total population"
"TOT","LTU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.338,NA,"Total population"
"TOT","LTU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.358,NA,"Total population"
"TOT","LTU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.366,NA,"Total population"
"TOT","LTU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.329,NA,"Total population"
"TOT","LTU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.322,NA,"Total population"
"TOT","ZAF","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2015",0.62,"P","Total population"
"TOT","LTU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.352,NA,"Total population"
"TOT","LTU","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.381,NA,"Total population"
"TOT","CRI","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.479,NA,"Total population"
"TOT","CRI","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.486,NA,"Total population"
"TOT","CRI","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.489,NA,"Total population"
"TOT","CRI","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.499,NA,"Total population"
"TOT","CRI","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.491,NA,"Total population"
"TOT","CRI","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2015",0.487,NA,"Total population"
"TOT","CRI","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2016",0.493,NA,"Total population"
"TOT","IND","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.482,NA,"Total population"
"TOT","IND","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.495,NA,"Total population"
"TOT","RUS","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.376,NA,"Total population"
"TOT","LVA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.361,NA,"Total population"
"TOT","LVA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.355,NA,"Total population"
"TOT","LVA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2013",0.36,NA,"Total population"
"TOT","LTU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.366,NA,"Total population"
"TOT","LTU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.351,NA,"Total population"
"TOT","LTU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.339,NA,"Total population"
"TOT","LVA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.363,NA,"Total population"
"TOT","LVA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.392,NA,"Total population"
"TOT","LVA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.36,NA,"Total population"
"TOT","LVA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.381,NA,"Total population"
"TOT","LVA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.381,NA,"Total population"
"TOT","LVA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.362,NA,"Total population"
"TOT","LVA","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.355,NA,"Total population"
"TOT","BRA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.51,NA,"Total population"
"TOT","BRA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.485,NA,"Total population"
"TOT","BRA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.483,NA,"Total population"
"TOT","BRA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.47,NA,"Total population"
"TOT","CHN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.556,NA,"Total population"
"TOT","LTU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.335,NA,"Total population"
"TOT","LTU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.345,NA,"Total population"
"TOT","LTU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.364,NA,"Total population"
"TOT","LTU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.373,NA,"Total population"
"TOT","LTU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.326,NA,"Total population"
"TOT","LTU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.352,NA,"Total population"
"TOT","LTU","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2013",0.354,NA,"Total population"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1993",0.292,NA,"Working age population: 18-65"
"WA","AUS","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.315,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1989",0.279,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1990",0.288,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1991",0.297,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1992",0.299,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1990",0.287,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1991",0.295,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1992",0.296,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1993",0.288,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1994",0.291,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1995",0.292,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1996",0.302,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1997",0.307,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1998",0.314,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1999",0.314,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.322,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2001",0.323,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2002",0.324,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2003",0.321,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.326,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1994",0.295,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1995",0.296,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1996",0.305,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1997",0.309,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1998",0.316,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1999",0.314,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2000",0.322,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2001",0.322,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2002",0.322,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2003",0.319,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.325,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2005",0.319,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.319,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.32,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.318,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.32,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.318,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.316,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.318,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.322,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.316,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1986",0.289,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1987",0.287,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1988",0.283,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1989",0.278,NA,"Working age population: 18-65"
"WA","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.257,NA,"Working age population: 18-65"
"WA","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.254,NA,"Working age population: 18-65"
"WA","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.254,NA,"Working age population: 18-65"
"WA","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.255,NA,"Working age population: 18-65"
"WA","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.254,NA,"Working age population: 18-65"
"WA","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2013",0.257,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.249,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.249,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.255,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.257,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1986",0.211,NA,"Working age population: 18-65"
"WA","DNK","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1987",0.212,NA,"Working age population: 18-65"
"WA","AUS","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.327,NA,"Working age population: 18-65"
"WA","AUS","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1995",0.301,NA,"Working age population: 18-65"
"WA","AUS","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.292,NA,"Working age population: 18-65"
"WA","AUS","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.305,NA,"Working age population: 18-65"
"WA","AUS","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.324,NA,"Working age population: 18-65"
"WA","AUS","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.318,NA,"Working age population: 18-65"
"WA","AUS","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.313,NA,"Working age population: 18-65"
"WA","AUT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.282,NA,"Working age population: 18-65"
"WA","AUT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.281,NA,"Working age population: 18-65"
"WA","AUT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.285,NA,"Working age population: 18-65"
"WA","AUT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.279,NA,"Working age population: 18-65"
"WA","AUT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.283,NA,"Working age population: 18-65"
"WA","AUT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.275,NA,"Working age population: 18-65"
"WA","AUT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.281,NA,"Working age population: 18-65"
"WA","AUT","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.275,NA,"Working age population: 18-65"
"WA","BEL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2004",0.287,NA,"Working age population: 18-65"
"WA","BEL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2005",0.277,NA,"Working age population: 18-65"
"WA","BEL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.264,NA,"Working age population: 18-65"
"WA","BEL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.275,NA,"Working age population: 18-65"
"WA","BEL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.264,NA,"Working age population: 18-65"
"WA","BEL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.265,NA,"Working age population: 18-65"
"WA","BEL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.264,NA,"Working age population: 18-65"
"WA","BEL","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.266,NA,"Working age population: 18-65"
"WA","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2002",0.26,NA,"Working age population: 18-65"
"WA","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.268,NA,"Working age population: 18-65"
"WA","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.259,NA,"Working age population: 18-65"
"WA","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.258,NA,"Working age population: 18-65"
"WA","CZE","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.253,NA,"Working age population: 18-65"
"WA","BEL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.26,NA,"Working age population: 18-65"
"WA","BEL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.273,NA,"Working age population: 18-65"
"WA","BEL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.261,NA,"Working age population: 18-65"
"WA","BEL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.263,NA,"Working age population: 18-65"
"WA","BEL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.262,NA,"Working age population: 18-65"
"WA","BEL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.263,NA,"Working age population: 18-65"
"WA","BEL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.26,NA,"Working age population: 18-65"
"WA","BEL","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2013",0.261,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1986",0.29,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1987",0.288,NA,"Working age population: 18-65"
"WA","CAN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","1988",0.284,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2006",0.27,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2007",0.27,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2008",0.262,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2009",0.261,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2010",0.267,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2011",0.267,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.26,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2013",0.262,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2014",0.262,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2015",0.267,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1986",0.206,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1987",0.207,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1988",0.212,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1989",0.212,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1990",0.212,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1991",0.213,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1992",0.214,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1993",0.219,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1994",0.22,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1995",0.229,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1996",0.232,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1997",0.242,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1998",0.247,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","1999",0.254,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2000",0.256,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2001",0.265,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2002",0.264,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2003",0.267,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2004",0.271,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2005",0.266,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2006",0.27,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2007",0.272,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2008",0.264,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2009",0.262,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2010",0.268,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2011",0.268,NA,"Working age population: 18-65"
"WA","FIN","GINI","CURRENT","METH2011","P1Y","0_TO_1","0","2012",0.261,NA,"Working age population: 18-65"
"WA","FRA","GINI","CURRENT","METH2012","P1Y","0_TO_1","0","2012",0.31,NA,"Working age population: 18-65"
